STATION,DATE,REPORT_TYPE,SOURCE,AWND,CDSD,CLDD,DSNW,DYHF,DYTS,DailyAverageDewPointTemperature,DailyAverageDryBulbTemperature,DailyAverageRelativeHumidity,DailyAverageSeaLevelPressure,DailyAverageStationPressure,DailyAverageWetBulbTemperature,DailyAverageWindSpeed,DailyCoolingDegreeDays,DailyDepartureFromNormalAverageTemperature,DailyHeatingDegreeDays,DailyMaximumDryBulbTemperature,DailyMinimumDryBulbTemperature,DailyPeakWindDirection,DailyPeakWindSpeed,DailyPrecipitation,DailySnowDepth,DailySnowfall,DailySustainedWindDirection,DailySustainedWindSpeed,DailyWeather,HDSD,HTDD,HourlyAltimeterSetting,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyRelativeHumidity,HourlySeaLevelPressure,HourlySkyConditions,HourlyStationPressure,HourlyVisibility,HourlyWetBulbTemperature,HourlyWindDirection,HourlyWindGustSpeed,HourlyWindSpeed,REM,REPORT_TYPE,SOURCE
72417713734,2022-06-06T11:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.03,51,78,0,39,30.02,CLR:00,29.45,10,62,170,20,11,MET09806/06/22 11:53:02 METAR KMRB 061653Z 17010G17KT 10SM CLR 26/11 A3003 RMK AO2 SLP166 T02560106 (AZ),FM-15,7
72417713734,2022-06-06T12:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.01,52,78,0,40,30,CLR:00,29.44,10,63,160,23,9,MET11606/06/22 12:53:02 METAR KMRB 061753Z 16008G20KT 10SM CLR 26/11 A3001 RMK AO2 SLP158 T02560111 10261 20167 58011 (AZ),FM-15,7
72417713734,2022-06-06T13:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,52,79,0,39,29.99,CLR:00,29.42,10,63,150,,10,MET09506/06/22 13:53:02 METAR KMRB 061853Z 15009KT 10SM CLR 26/11 A3000 RMK AO2 SLP156 T02610111 (AZ),FM-15,7
72417713734,2022-06-06T14:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.99,52,79,0,39,29.98,CLR:00,29.41,10,63,170,,10,MET09506/06/22 14:53:02 METAR KMRB 061953Z 17009KT 10SM CLR 26/11 A2999 RMK AO2 SLP152 T02610111 (AZ),FM-15,7
72417713734,2022-06-06T15:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.96,52,79,0,39,29.95,CLR:00,29.39,10,63,150,,11,MET10106/06/22 15:53:02 METAR KMRB 062053Z 15010KT 10SM CLR 26/11 A2996 RMK AO2 SLP143 T02610111 58014 (AZ),FM-15,7
72417713734,2022-06-06T16:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.95,52,78,0,40,29.94,CLR:00,29.38,10,63,150,21,13,MET09806/06/22 16:53:02 METAR KMRB 062153Z 15011G18KT 10SM CLR 26/11 A2995 RMK AO2 SLP138 T02560111 (AZ),FM-15,7
72417713734,2022-06-06T17:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.95,51,76,0,42,29.94,CLR:00,29.38,10,61,160,,9,MET09506/06/22 17:53:02 METAR KMRB 062253Z 16008KT 10SM CLR 24/11 A2995 RMK AO2 SLP140 T02440106 (TB),FM-15,7
72417713734,2022-06-06T18:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.95,51,73,0,46,29.94,CLR:00,29.38,10,60,150,,7,MET11306/06/22 18:53:02 METAR KMRB 062353Z 15006KT 10SM CLR 23/11 A2995 RMK AO2 SLP139 T02280106 10267 20228 56004 (TB),FM-15,7
72417713734,2022-06-06T19:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.97,51,70,0,51,29.96,CLR:00,29.39,10,59,160,,6,MET09006/06/22 19:53:01 METAR KMRB 070053Z 16005KT 10SM CLR 21/11 A2997 RMK AO2 SLP145 T02110106,FM-15,7
72417713734,2022-06-06T20:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.99,50,70,0,49,29.98,CLR:00,29.41,10,59,170,,10,MET09006/06/22 20:53:01 METAR KMRB 070153Z 17009KT 10SM CLR 21/10 A2999 RMK AO2 SLP153 T02110100,FM-15,7
72417713734,2022-06-06T21:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.01,50,68,0,53,29.99,CLR:00,29.44,10,58,170,,9,MET09606/06/22 21:53:02 METAR KMRB 070253Z 17008KT 10SM CLR 20/10 A3001 RMK AO2 SLP157 T02000100 51018,FM-15,7
72417713734,2022-06-06T22:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.01,49,66,0,54,29.99,CLR:00,29.44,10,57,160,,6,MET09006/06/22 22:53:02 METAR KMRB 070353Z 16005KT 10SM CLR 19/09 A3001 RMK AO2 SLP157 T01890094,FM-15,7
72417713734,2022-06-06T23:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.99,48,64,0,56,29.98,CLR:00,29.41,10,55,170,,5,MET10006/06/22 23:53:01 METAR KMRB 070453Z 17004KT 10SM CLR 18/09 A2999 RMK AO2 SLP153 T01780089 402670111,FM-15,7
72417713734,2022-06-06T23:59:00,SOD  ,6,,,,,,,51,66,57,29.99,29.42,58,6.4,1,-0.9,0,80,52,150,23,0,,,140,18,,,,,,,,,,,,,,,,,SOD69224 HR PRECIPITATION (IN): 0.00 24 HR MAX TEMP (F): 8024 HR MIN TEMP (F): 52AVERAGE STATION PRESSURE:29.420 MINIMUM SEA LEVEL PRESSURE:29.93 TIME OF OCCURRENCE:1825 PEAK WIND SPEED (MPH): 23 PEAK WIND DIR (DEG):150 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 18FASTEST 2MIN DIR (DEG):140 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 6.4 24 HR AVG TEMP (F): 66DEPART FROM NORMAL: -2  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS:  1 LATEST DAY MAX TEMP (0700-1900 LST):80  LATEST NIGHT MIN TEMP(1900-0800 LST):52 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00,SOD  ,6
72417713734,2022-06-07T00:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.98,48,62,0,60,29.97,CLR:00,29.41,10,54,140,,6,MET10806/07/22 00:53:02 METAR KMRB 070553Z 14005KT 10SM CLR 17/09 A2998 RMK AO2 SLP148 T01670089 10228 20167 58009,FM-15,7
72417713734,2022-06-07T01:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.96,49,59,0,69,29.95,CLR:00,29.39,10,54,0,,0,MET09006/07/22 01:53:02 METAR KMRB 070653Z 00000KT 10SM CLR 15/09 A2996 RMK AO2 SLP142 T01500094,FM-15,7
72417713734,2022-06-07T02:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.96,51,60,0,72,29.95,CLR:00,29.39,10,55,0,,0,MET09006/07/22 02:53:02 METAR KMRB 070753Z 00000KT 10SM CLR 16/11 A2996 RMK AO2 SLP142 T01560106,FM-15,7
72417713734,2022-06-07T03:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.96,52,59,0,78,29.95,CLR:00,29.39,10,55,130,,3,MET09606/07/22 03:53:02 METAR KMRB 070853Z 13003KT 10SM CLR 15/11 A2996 RMK AO2 SLP142 T01500111 56006,FM-15,7
72417713734,2022-06-07T04:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.96,53,60,0,78,29.95,CLR:00,29.39,10,56,140,,6,MET09006/07/22 04:53:02 METAR KMRB 070953Z 14005KT 10SM CLR 16/12 A2996 RMK AO2 SLP141 T01560117,FM-15,7
72417713734,2022-06-07T05:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.97,55,62,0,78,29.96,CLR:00,29.39,10,58,150,,3,MET09506/07/22 05:53:02 METAR KMRB 071053Z 15003KT 10SM CLR 17/13 A2997 RMK AO2 SLP144 T01670128 (YJ),FM-15,7
72417713734,2022-06-07T06:02:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.97,55,63,,75,,FEW:02 2,29.39,10,58,130,,3,MET09106/07/22 06:02:02 SPECI KMRB 071102Z 13003KT 10SM FEW002 17/13 A2997 RMK AO2 T01720128 (YJ),FM-16,7
72417713734,2022-06-07T06:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.96,57,66,0,73,29.95,SCT:04 100,29.39,10,61,140,,8,MET11606/07/22 06:53:02 METAR KMRB 071153Z 14007KT 10SM SCT100 19/14 A2996 RMK AO2 SLP142 T01890139 10189 20139 50001 (YJ),FM-15,7
72417713734,2022-06-07T07:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.96,59,70,0,68,29.95,FEW:02 110,29.39,10,63,170,,11,MET09806/07/22 07:53:02 METAR KMRB 071253Z 17010KT 10SM FEW110 21/15 A2996 RMK AO2 SLP141 T02110150 (YJ),FM-15,7
72417713734,2022-06-07T08:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.95,60,72,0,66,29.93,CLR:00,29.38,10,65,180,,11,MET09506/07/22 08:53:02 METAR KMRB 071353Z 18010KT 10SM CLR 22/16 A2995 RMK AO2 SLP137 T02220156 (DC),FM-15,7
72417713734,2022-06-07T09:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.95,60,73,0,64,29.93,CLR:00,29.38,10,65,170,,11,MET10106/07/22 09:53:02 METAR KMRB 071453Z 17010KT 10SM CLR 23/16 A2995 RMK AO2 SLP136 T02280156 56006 (DC),FM-15,7
72417713734,2022-06-07T10:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.94,61,71,T,71,29.93,OVC:08 100,29.36,10,65,170,,7,MET11406/07/22 10:53:02 METAR KMRB 071553Z 17006KT 10SM -RA OVC100 22/16 A2994 RMK AO2 RAB49 SLP136 P0000 T02170161 (DC),FM-15,7
72417713734,2022-06-07T11:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.93,62,70,T,76,29.92,OVC:08 90,29.36,10,65,170,18,8,MET12006/07/22 11:53:02 METAR KMRB 071653Z 17007G16KT 10SM -RA OVC090 21/17 A2993 RMK AO2 RAE10B48 SLP133 P0000 T02110167 (DC),FM-15,7
72417713734,2022-06-07T12:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.92,64,69,0.01,84,29.91,BKN:07 65 OVC:08 85,29.35,6,66,160,18,10,MET15006/07/22 12:53:02 METAR KMRB 071753Z 16009G16KT 6SM -RA BKN065 OVC085 21/18 A2992 RMK AO2 RAE02B29 SLP127 P0001 60001 T02060178 10239 20189 58010 (DC),FM-15,7
72417713734,2022-06-07T13:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.9,65,70,0.01,84,29.89,BKN:07 60 OVC:08 80,29.33,10,67,170,,11,MET11706/07/22 13:53:02 METAR KMRB 071853Z 17010KT 10SM BKN060 OVC080 21/18 A2990 RMK AO2 RAE50 SLP121 P0001 T02110183 (AZ),FM-15,7
72417713734,2022-06-07T14:39:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.91,65,69,0.02,87,,BKN:07 37 OVC:08 50,29.34,2,66,180,,9,MET11606/07/22 14:39:02 SPECI KMRB 071939Z 18008KT 2SM -RA BR BKN037 OVC050 21/18 A2991 RMK AO2 RAB02 P0002 T02060183 (AZ),FM-16,7
72417713734,2022-06-07T14:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.91,66,68,0.05,93,29.9,BKN:07 37 BKN:07 49 OVC:08 60,29.34,1.75,67,190,,9,MET13306/07/22 14:53:02 METAR KMRB 071953Z 19008KT 1 3/4SM RA BR BKN037 BKN049 OVC060 20/19 A2991 RMK AO2 RAB02 SLP124 P0004 T02000189 (AZ),FM-15,7
72417713734,2022-06-07T15:06:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.91,66,68,0.01,93,,FEW:02 14 BKN:07 37 OVC:08 48,29.34,2.5,67,190,,9,MET12106/07/22 15:06:02 SPECI KMRB 072006Z 19008KT 2 1/2SM -RA BR FEW014 BKN037 OVC048 20/19 A2991 RMK AO2 P0001 T02000189 (AZ),FM-16,7
72417713734,2022-06-07T15:26:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.9,67,69,0.02,93,,SCT:04 38 BKN:07 49 OVC:08 70,29.33,6,68,180,,8,MET11706/07/22 15:26:02 SPECI KMRB 072026Z 18007KT 6SM -RA BR SCT038 BKN049 OVC070 21/19 A2990 RMK AO2 P0002 T02060194 (AZ),FM-16,7
72417713734,2022-06-07T15:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.89,67,70,0.01,90,29.88,BKN:07 50 BKN:07 95,29.32,9,68,180,,8,MET12806/07/22 15:53:02 METAR KMRB 072053Z 18007KT 9SM BKN050 BKN095 21/19 A2989 RMK AO2 RAE36 SLP119 P0002 60007 T02110194 56008 (AZ),FM-15,7
72417713734,2022-06-07T16:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.88,66,70,0,87,29.87,FEW:02 44 OVC:08 50,29.31,10,67,200,,6,MET10506/07/22 16:53:02 METAR KMRB 072153Z 20005KT 10SM FEW044 OVC050 21/19 A2988 RMK AO2 SLP116 T02110189 (AZ),FM-15,7
72417713734,2022-06-07T17:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.88,66,70,0,87,29.87,BKN:07 55 OVC:08 70,29.31,10,67,170,,6,MET10506/07/22 17:53:02 METAR KMRB 072253Z 17005KT 10SM BKN055 OVC070 21/19 A2988 RMK AO2 SLP114 T02110189 (AZ),FM-15,7
72417713734,2022-06-07T18:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.88,66,69,0,90,29.87,FEW:02 30 FEW:02 48 OVC:08 60,29.31,10,67,180,,5,MET13606/07/22 18:53:02 METAR KMRB 072353Z 18004KT 10SM FEW030 FEW048 OVC060 21/19 A2988 RMK AO2 SLP116 60007 T02060189 10217 20200 55002 (AZ),FM-15,7
72417713734,2022-06-07T19:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.89,66,69,0,90,29.87,OVC:08 65,29.32,10,67,170,,5,MET09306/07/22 19:53:01 METAR KMRB 080053Z 17004KT 10SM OVC065 21/19 A2989 RMK AO2 SLP116 T02060189,FM-15,7
72417713734,2022-06-07T20:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.9,65,67,0,93,29.89,CLR:00,29.33,9,66,170,,3,MET08906/07/22 20:53:01 METAR KMRB 080153Z 17003KT 9SM CLR 19/18 A2990 RMK AO2 SLP121 T01940183,FM-15,7
72417713734,2022-06-07T21:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.89,65,66,0,96,29.87,CLR:00,29.32,6,65,200,,3,MET09806/07/22 21:53:01 METAR KMRB 080253Z 20003KT 6SM BR CLR 19/18 A2989 RMK AO2 SLP116 T01890183 50001,FM-15,7
72417713734,2022-06-07T22:46:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.89,63,65,,93,,CLR:00,29.32,1.75,64,0,,0,MET08906/07/22 22:46:02 SPECI KMRB 080346Z 00000KT 1 3/4SM BR CLR 18/17 A2989 RMK AO2 T01830172,FM-16,7
72417713734,2022-06-07T22:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.89,63,64,0,96,29.88,CLR:00,29.32,1.5,63,0,,0,MET09606/07/22 22:53:02 METAR KMRB 080353Z 00000KT 1 1/2SM BR CLR 18/17 A2989 RMK AO2 SLP117 T01780172,FM-15,7
72417713734,2022-06-07T23:03:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.89,63,64,,96,,CLR:00,29.32,0.5,63,0,,0,MET08706/07/22 23:03:02 SPECI KMRB 080403Z 00000KT 1/2SM FG CLR 18/17 A2989 RMK AO2 T01780172,FM-16,7
72417713734,2022-06-07T23:11:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.89,63,63,,100,,VV:09 7,29.32,0.25,63,0,,0,MET08906/07/22 23:11:02 SPECI KMRB 080411Z 00000KT 1/4SM FG VV007 17/17 A2989 RMK AO2 T01720172,FM-16,7
72417713734,2022-06-07T23:27:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.89,62,63,,97,,VV:09 7,29.32,0.75,62,140,,3,MET08906/07/22 23:27:03 SPECI KMRB 080427Z 14003KT 3/4SM BR VV007 17/17 A2989 RMK AO2 T01720167,FM-16,7
72417713734,2022-06-07T23:33:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.88,63,64,,96,,FEW:02 7,29.31,1.25,63,0,,0,MET09206/07/22 23:33:02 SPECI KMRB 080433Z 00000KT 1 1/4SM BR FEW007 18/17 A2988 RMK AO2 T01780172,FM-16,7
72417713734,2022-06-07T23:51:00,FM-16,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.88,64,64,,100,,SCT:04 95,29.31,2.5,64,150,,5,MET08706/07/22 23:51:03 SPECI KMRB 080451Z 15004KT 2 1/2SM BR SCT095 18/18 A2988 RMK AO2 FIBI,FM-16,6
72417713734,2022-06-07T23:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.88,64,64,0,100,29.88,BKN:07 95,29.31,2.5,64,150,,5,MET10906/07/22 23:53:02 METAR KMRB 080453Z 15004KT 2 1/2SM BR BKN095 18/18 A2988 RMK AO2 SLP117 T01780178 402390139,FM-15,7
72417713734,2022-06-07T23:59:00,SOD  ,6,,,,,,,60,66,82,29.91,29.36,63,6.1,1,-1.2,0,75,57,130,22,0.08,,,150,15,RA FG BR,,,,,,,,,,,,,,,,SOD71024 HR PRECIPITATION (IN): 0.08 WEATHER(CODE):12  24 HR MAX TEMP (F): 7524 HR MIN TEMP (F): 57AVERAGE STATION PRESSURE:29.355 MINIMUM SEA LEVEL PRESSURE:29.86 TIME OF OCCURRENCE:1724 PEAK WIND SPEED (MPH): 22 PEAK WIND DIR (DEG):130 PEAK WIND TIME (LST):      FASTEST 2MIN SPEED (MPH): 15FASTEST 2MIN DIR (DEG):150 FASTEST 2MIN TIME (LST):     AVERAGE WIND SPEED (MPH): 6.1 24 HR AVG TEMP (F): 66DEPART FROM NORMAL: -3  HEATING DEGREE DAYS:  0 COOLING DEGREE DAYS:  1 LATEST DAY MAX TEMP (0700-1900 LST):75  LATEST NIGHT MIN TEMP(1900-0800 LST):57 HOURLY INCREMENTAL PRECIPITATION VALUES (IN):.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00 T    T    0.01 0.01 0.05 0.01 0.00 0.00 0.00 0.00 0.00 0.00 0.00 0.00,SOD  ,6
72417713734,2022-06-08T00:02:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.88,64,65,,97,,BKN:07 95,29.31,3,64,170,,5,MET08806/08/22 00:02:02 SPECI KMRB 080502Z 17004KT 3SM BR BKN095 18/18 A2988 RMK AO2 T01830178,FM-16,7
72417713734,2022-06-08T00:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.88,64,65,0,97,29.87,FEW:02 90,29.31,4,64,170,,3,MET11306/08/22 00:53:02 METAR KMRB 080553Z 17003KT 4SM BR FEW090 18/18 A2988 RMK AO2 SLP115 T01830178 10211 20167 58002,FM-15,7
72417713734,2022-06-08T01:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.88,64,66,0,93,29.87,FEW:02 60 SCT:04 75,29.31,5,65,190,,7,MET10206/08/22 01:53:02 METAR KMRB 080653Z 19006KT 5SM BR FEW060 SCT075 19/18 A2988 RMK AO2 SLP115 T01890178,FM-15,7
72417713734,2022-06-08T02:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.89,64,65,0,97,29.88,FEW:02 60 BKN:07 80 OVC:08 90,29.32,3,64,140,,3,MET10906/08/22 02:53:02 METAR KMRB 080753Z 14003KT 3SM BR FEW060 BKN080 OVC090 18/18 A2989 RMK AO2 SLP120 T01830178,FM-15,7
72417713734,2022-06-08T03:14:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.89,62,64,,93,,FEW:02 75 SCT:04 90,29.32,1.75,63,0,,0,MET09906/08/22 03:14:02 SPECI KMRB 080814Z 00000KT 1 3/4SM BR FEW075 SCT090 18/17 A2989 RMK AO2 T01780167,FM-16,7
72417713734,2022-06-08T03:26:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.88,63,63,,100,,FEW:02 85,29.31,0.5,63,0,,0,MET09006/08/22 03:26:02 SPECI KMRB 080826Z 00000KT 1/2SM FG FEW085 17/17 A2988 RMK AO2 T01720172,FM-16,7
72417713734,2022-06-08T03:49:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.89,61,63,,94,,VV:09 3,29.32,0.25,62,0,,0,MET07906/08/22 03:49:02 SPECI KMRB 080849Z 00000KT 1/4SM FG VV003 17/16 A2989 RMK AO2,FM-16,7
72417713734,2022-06-08T03:50:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.89,61,62,0,96,29.88,VV:09 3,29.32,0.25,61,0,,0,MET10206/08/22 03:50:02 METAR KMRB 080850Z 00000KT 1/4SM FG VV003 17/16 A2989 RMK AO2 SLP118 T01670161 50003,FM-15,7
72417713734,2022-06-08T03:59:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.89,62,63,,97,,VV:09 3,29.32,0.75,62,230,,3,MET08906/08/22 03:59:02 SPECI KMRB 080859Z 23003KT 3/4SM BR VV003 17/17 A2989 RMK AO2 T01720167,FM-16,7
72417713734,2022-06-08T04:05:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.89,61,62,,96,,FEW:02 3,29.32,1.25,61,220,,3,MET09206/08/22 04:05:02 SPECI KMRB 080905Z 22003KT 1 1/4SM BR FEW003 17/16 A2989 RMK AO2 T01670161,FM-16,7
72417713734,2022-06-08T04:18:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.89,61,61,,100,,CLR:00,29.32,2.5,61,250,,3,MET08906/08/22 04:18:02 SPECI KMRB 080918Z 25003KT 2 1/2SM BR CLR 16/16 A2989 RMK AO2 T01610161,FM-16,7
72417713734,2022-06-08T04:25:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.89,60,60,,100,,CLR:00,29.32,4,60,0,,0,MET08506/08/22 04:25:02 SPECI KMRB 080925Z 00000KT 4SM BR CLR 16/16 A2989 RMK AO2 T01560156,FM-16,7
72417713734,2022-06-08T04:47:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.9,61,61,,100,,CLR:00,29.33,1.5,61,0,,0,MET07906/08/22 04:47:02 SPECI KMRB 080947Z 00000KT 1 1/2SM BR CLR 16/16 A2990 RMK AO2,FM-16,7
72417713734,2022-06-08T04:51:00,FM-16,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.91,61,61,,100,,CLR:00,29.34,0.75,61,0,,0,MET08206/08/22 04:51:02 SPECI KMRB 080951Z 00000KT 3/4SM BR CLR 16/16 A2991 RMK AO2 FIBI,FM-16,6
72417713734,2022-06-08T04:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.91,60,60,0,100,29.9,CLR:00,29.34,0.5,60,0,,0,MET09406/08/22 04:53:02 METAR KMRB 080953Z 00000KT 1/2SM FG CLR 16/16 A2991 RMK AO2 SLP124 T01560156,FM-15,7
72417713734,2022-06-08T05:00:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.9,59,60,,96,,CLR:00,29.33,0.25,59,0,,0,MET08706/08/22 05:00:02 SPECI KMRB 081000Z 00000KT 1/4SM FG CLR 16/15 A2990 RMK AO2 T01560150,FM-16,7
72417713734,2022-06-08T05:27:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.92,61,62,,96,,FEW:02 100,29.35,0.75,61,0,,0,MET09006/08/22 05:27:02 SPECI KMRB 081027Z 00000KT 3/4SM BR FEW100 17/16 A2992 RMK AO2 T01670161,FM-16,7
72417713734,2022-06-08T05:33:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.92,62,62,,100,,SCT:04 100,29.35,2.5,62,0,,0,MET09206/08/22 05:33:02 SPECI KMRB 081033Z 00000KT 2 1/2SM BR SCT100 17/17 A2992 RMK AO2 T01670167,FM-16,7
72417713734,2022-06-08T05:40:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.92,63,63,,100,,BKN:07 100,29.35,3,63,0,,0,MET08806/08/22 05:40:02 SPECI KMRB 081040Z 00000KT 3SM BR BKN100 17/17 A2992 RMK AO2 T01720172,FM-16,7
72417713734,2022-06-08T05:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.92,63,64,0,96,29.91,BKN:07 100,29.35,3,63,0,,0,MET10006/08/22 05:53:02 METAR KMRB 081053Z 00000KT 3SM BR BKN100 18/17 A2992 RMK AO2 SLP129 T01780172 (SR),FM-15,7
72417713734,2022-06-08T06:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.93,65,67,0,93,29.92,SCT:04 100,29.36,6,66,0,,0,MET12406/08/22 06:53:02 METAR KMRB 081153Z 00000KT 6SM BR SCT100 19/18 A2993 RMK AO2 SLP133 70008 T01940183 10194 20156 51016 (SR),FM-15,7
72417713734,2022-06-08T07:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.94,65,73,0,76,29.93,CLR:00,29.36,10,68,0,,0,MET09506/08/22 07:53:02 METAR KMRB 081253Z 00000KT 10SM CLR 23/18 A2994 RMK AO2 SLP134 T02280183 (SR),FM-15,7
72417713734,2022-06-08T08:53:00,FM-15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.94,65,73,0,76,29.93,FEW:02 20 FEW:02 28 OVC:08 38,29.36,10,68,20,,6,MET11206/08/22 08:53:02 METAR KMRB 081353Z 02005KT 10SM FEW020 FEW028 OVC038 23/18 A2994 RMK AO2 SLP136 T02280183 (SR),FM-15,7
72417713734,2022-06-08T09:06:00,FM-16,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.95,64,73,,74,,FEW:02 23 BKN:07 28 OVC:08 38,29.38,10,67,20,,6,MET10506/08/22 09:06:02 SPECI KMRB 081406Z 02005KT 10SM FEW023 BKN028 OVC038 23/18 A2995 RMK AO2 T02280178 (SR),FM-16,7
